id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
17037396,"Villa Santoiri, private pool , wifi, air con. lux",66074533,Ownerspollensa,,Pollença,39.874203164353794,3.0328967499408126,Entire home/apt,250,7,0,,,6,358
4079670,Lovely Holiday villa 24 in Pollença,10188062,Maria Rosa & Erika (Rent A Villa Ma,,Pollença,39.89673941147478,3.0256386332514866,Entire home/apt,212,7,8,2016-09-24,0.47,128,253
2422887,"Apartment Boquer, Mallorca",3533438,The Freelance-Holidays Team,,Pollença,39.912188428495284,3.0877761857068258,Entire home/apt,101,5,1,2016-09-17,0.17,56,179
14599777,Magnificient Villa Sion with Private Pool and View,13894653,Owl Booking,,Pollença,39.8281010602392,3.0053086100182784,Entire home/apt,109,5,0,,,22,95
2095216,100 Pollensa Private Property,3893191,Antoni Mallorca Charme Home Rentals,,Pollença,39.86061556809986,2.9452816047892125,Entire home/apt,160,7,0,,,135,122
13760663,Lledoner BA,80636743,Foravila,,Pollença,39.89182918870634,3.07529961118909,Entire home/apt,84,1,0,,,193,231
17711608,Can Pontarro,107267653,Oksana,,Pollença,39.86793927151451,3.0308795251128067,Entire home/apt,530,7,0,,,3,114
14172622,Apartment Cormes,21431038,Mariana,,Pollença,39.906577828148876,3.078043229940189,Entire home/apt,115,7,0,,,13,316
12959499,One bedroom apartment,38749213,Ricardo,,Pollença,39.909156646183995,3.083032555059367,Entire home/apt,52,2,13,2016-10-15,1.38,1,199
11058806,CAN LLEIDA DEN IGNACI,57388622,Paco,,Pollença,39.866153054602634,3.0663276212423725,Private room,150,7,0,,,2,227
13778476,Moderno apartamento Pto.Pollença  100m de la playa,5858806,Juan,,Pollença,39.910037680036794,3.0830677786079446,Entire home/apt,110,5,5,2017-02-20,0.65,42,268
9270536,Villa para 7 personas en Pollença,24853358,Easyvillasmallorca,,Pollença,39.854933525605055,3.031348052675463,Entire home/apt,97,5,3,2016-10-30,0.57,41,89
14237159,Apartamento en la playa,14530126,Ignasi,,Pollença,39.898136021979276,3.077474868360491,Entire home/apt,155,3,6,2016-11-20,0.86,1,300
12376124,Apartamento Marc,66879621,Marina,,Pollença,39.90547688766824,3.0814453280220935,Entire home/apt,66,3,19,2017-01-04,1.79,1,227
15769508,"Petit immeuble à Pine Walk, plage à 50 m, montagne",101974780,Marina,,Pollença,39.911311665340186,3.095229481140359,Entire home/apt,80,5,0,,,1,155
12940533,Bonito apartamento 2º piso P,13964777,Catalina,,Pollença,39.90224819789698,3.067672978513731,Entire home/apt,38,6,4,2016-11-01,0.59,13,348
10285518,"Lovely Townhouse With Patio,parking",52435708,Francesca & Joan,,Pollença,39.876421980650385,3.014462777289938,Entire home/apt,95,4,8,2016-10-18,0.82,1,164
5554286,Near the sea in Port de Pollensa,4046511,Happymallorca   Rentals,,Pollença,39.90457113673972,3.0812496391829756,Entire home/apt,35,5,21,2016-10-30,0.92,38,227
16386751,"Rustic Villa 4 bedrooms and pool, 0002",92932776,Ana Maria,,Pollença,39.87890618189913,3.0137954960528335,Entire home/apt,145,7,0,,,15,90
11583569,Peaceful 3 bed villa,61244029,Simon,,Pollença,39.91031544158073,3.0966944553636084,Entire home/apt,172,3,1,2016-07-09,0.12,1,314
17612889,Finca C'an Segura,95399526,Bookiply,,Pollença,39.85479257372132,3.0392416118527654,Entire home/apt,333,1,0,,,25,310
13615127,Acogedora casa en Pollensa,76505918,Miguel,,Pollença,39.87444686206425,3.0134133818118807,Entire home/apt,75,4,4,2016-08-29,0.52,1,184
1064324,Pine Walk Area. 3 bedrooms,5582299,Elizabeth,,Pollença,39.90919161289106,3.0830822829071503,Entire home/apt,70,5,6,2016-10-01,0.20,12,90
11287573,"Villa Can Blanch, 3mins to Pollensa",27510828,Jan,,Pollença,39.8749964702117,3.025128687002562,Entire home/apt,204,5,0,,,6,287
12237846,Apartamento con piscina en Pollensa,65857460,Guillem,,Pollença,39.892147858354164,3.0734754018568737,Entire home/apt,65,5,3,2016-09-23,0.45,1,162
13792429,BARQUES 1,43337979,Top Villas Mallorca,,Pollença,39.92188416097452,3.053626473737503,Entire home/apt,110,7,0,,,224,268
16169981,Fielding - Cozy apartment near the beach,3296019,Marc,,Pollença,39.905548902515555,3.0775710472102022,Entire home/apt,68,5,0,,,87,365
13792423,JULIA,43337979,Top Villas Mallorca,,Pollença,39.91736460934564,3.0639727074157928,Entire home/apt,224,7,0,,,224,278
15416295,APARTMENT SEA FRONT,95987411,Juan Servera,,Pollença,39.91188535661075,3.0942321539604207,Entire home/apt,169,7,0,,,38,293
16202648,"Casa Bonita, terraza con vistas, barbacoa , lujo",66074533,Ownerspollensa,,Pollença,39.87878562276733,3.0169720993572806,Entire home/apt,200,3,0,,,6,345
6798204,"Aparatment ""Joanna"" near the Sea",12110797,Marga,,Pollença,39.91961380381452,3.0541917668068055,Entire home/apt,70,7,3,2015-08-27,0.15,2,358
16778814,"Family room sleeps 4, own bathroom",37482850,Toni,,Pollença,39.910053072835765,3.08427111517961,Private room,40,3,0,,,4,15
11811693,Villa Clarita - Holiday house with private pool,3625030,Angela,,Pollença,39.920963719631075,3.056166498555517,Entire home/apt,193,7,0,,,752,182
2506463,Close to the beach Pto Pollensa 2B,938373,Javier,,Pollença,39.897061569952136,3.0742596646004894,Entire home/apt,80,4,19,2016-09-25,0.54,3,342
11091687,Bandurria - 1189,3625030,Angela,,Pollença,39.87613577460615,3.047621291627189,Entire home/apt,142,7,0,,,752,78
8011472,A bright and spacious apartment,42299857,Samantha,,Pollença,39.89950937732411,3.0733657166041533,Entire home/apt,100,7,3,2016-09-04,0.16,2,131
11074413,Pollensa holiday villa 287,10188062,Maria Rosa & Erika (Rent A Villa Ma,,Pollença,39.85582563920069,2.945813207377992,Entire home/apt,150,7,0,,,128,100
16759627,"Apartment Lucia, strandnah und zentral",18099446,Bianca,,Pollença,39.906275810961986,3.0824709051797727,Entire home/apt,129,4,0,,,1,310
899907,beautiful modern apartment,1038464,Victoria,,Pollença,39.913486645425856,3.0852117438126814,Entire home/apt,128,3,1,2016-10-23,0.21,7,330
4176702,VP07 Ferragut Pollensa,5460753,Xisco,,Pollença,39.871198736826614,3.072103612437176,Entire home/apt,100,7,1,2016-09-11,0.16,112,85
13679233,"Townhouse in Pollensa, roof terrace ROSER VELL",5069885,R.,,Pollença,39.871766564385084,3.0126256671673204,Entire home/apt,125,6,7,2016-09-29,0.87,9,169
15228688,Pollensa Holiday Villa 730,10188062,Maria Rosa & Erika (Rent A Villa Ma,,Pollença,39.8949924972302,3.0541887673298906,Entire home/apt,105,5,0,,,128,208
12350547,Pollensa holiday villa 725,10188062,Maria Rosa & Erika (Rent A Villa Ma,,Pollença,39.88402609744978,3.038379477249969,Entire home/apt,160,7,0,,,128,234
15228668,"Pool apartment in Cala S Vicente, 536",10188062,Maria Rosa & Erika (Rent A Villa Ma,,Pollença,39.91948207970331,3.0557653599372907,Entire home/apt,82,4,0,,,128,109
16398804,Villa with  pool walking distance to the the Town,21160030,Josep,,Pollença,39.8694535143754,3.01499046618545,Entire home/apt,107,7,0,,,23,274
12104780,Bonito Apartamento 2º piso J,13964777,Catalina,,Pollença,39.90375055309635,3.067292232091888,Entire home/apt,40,6,13,2016-10-30,1.35,13,202
15490805,VILLA NAVARRO,95987411,Juan Servera,,Pollença,39.88623106048511,3.0098373143715795,Entire home/apt,138,7,0,,,38,305
3619234,Bonito apartamento para 4,6193685,Olga,,Pollença,39.89095823366459,3.0766694121876332,Entire home/apt,65,7,3,2016-08-28,0.14,31,336
1554814,Loft apartment in Puerto Pollensa,8278062,Jaime,,Pollença,39.89907317956887,3.076948346148213,Entire home/apt,39,3,41,2016-10-04,0.95,1,331
15228653,"Pool apartment in Cala S Vicente, 532",10188062,Maria Rosa & Erika (Rent A Villa Ma,,Pollença,39.919464443786474,3.0561490911313096,Entire home/apt,75,4,1,2016-10-21,0.21,128,113
14193086,MAGDALENA,86048157,Nord Villas Pollensa,,Pollença,39.87911217235487,3.0518893582827213,Entire home/apt,117,1,0,,,110,31
10534175,Villa Can Gato,49977975,Richard,,Pollença,39.89093234308229,3.049768539199715,Entire home/apt,79,4,0,,,19,211
6536466,VILLA MARINERA,24853358,Easyvillasmallorca,,Pollença,39.90508869755434,3.0796566911778958,Entire home/apt,70,5,0,,,41,24
1520845,"Familiar Villa in Mallorca,Pollensa",8115947,Laura,,Pollença,39.88205103275878,3.0173581479540785,Entire home/apt,160,7,30,2016-10-29,0.76,7,245
16981777,Tamarels Beach Apartment,4938655,Juan Antonio,,Pollença,39.89949668663813,3.0761878418511426,Entire home/apt,60,5,0,,,10,224
16203005,"IDEAL CYCLIST, EXCURSIONS, BEACH..",8888254,Isabel,,Pollença,39.917413749964574,3.050275098022167,Entire home/apt,125,5,0,,,2,320
15842552,Apartment in Port Pollença,20124063,Joan,,Pollença,39.901371062479484,3.0793470334736295,Entire home/apt,65,3,0,,,12,205
13516009,Majestic Villa overlooking Formentor Bay,31608291,Christian W.,,Pollença,39.91795388338249,3.1261993335242284,Entire home/apt,5200,10,0,,,1,89
6856562,Tauro,35868511,Antonia,,Pollença,39.88743995383921,3.076164293586553,Entire home/apt,160,5,0,,,19,355
11484329,Apartamento para 6 cerca del mar,6193685,Olga,,Pollença,39.90592047758477,3.080838777283734,Entire home/apt,55,5,0,,,31,322
5284848,The Perfect Retreat!,27362048,Alexandra,,Pollença,39.858828881487916,3.012544997602471,Entire home/apt,143,1,19,2017-03-05,1.47,1,167
9486800,041 Pollensa Private country house,3893191,Antoni Mallorca Charme Home Rentals,,Pollença,39.864481286634486,3.0736531741547775,Entire home/apt,130,7,2,2016-07-30,0.20,135,226
15350139,CAN SUAU con gran capacidad,35868511,Antonia,,Pollença,39.88568485047245,3.022897991803865,Entire home/apt,460,4,0,,,19,80
17119606,CASA Monica  Studio,114648262,Monica,,Pollença,39.917672718123285,3.0542321654740174,Entire home/apt,60,5,0,,,3,249
10664076,Villa Niu,49977975,Richard,,Pollença,39.88839086691215,3.0250593239946224,Entire home/apt,89,4,0,,,19,204
15153273,Ground floor BELAMAR,95987411,Juan Servera,,Pollença,39.903855502531144,3.0788978156157336,Entire home/apt,122,7,0,,,38,312
11057250,CAN NOBLE DEN SUAU,57388622,Paco,,Pollença,39.88933485858891,3.0176979302388425,Private room,214,7,0,,,2,201
5453882,Ca'n Picassa,7212250,James,,Pollença,39.86251310256634,2.9643768410309552,Entire home/apt,140,7,6,2016-10-29,0.30,40,110
16922526,"Spectacular townhouse, 'Casa Mirada' Pollensa",71611818,Ben&Charlie,,Pollença,39.879145177364485,3.017187599373298,Entire home/apt,110,3,0,,,30,335
14039054,Stunning Stone Town House,84107857,Clair,,Pollença,39.878882820904025,3.017210894086453,Entire home/apt,115,7,0,,,1,291
10860547,Pollensa Fascinating Villa & Pool close to d beach,25548640,Maria Mercedes,,Pollença,39.88991700170419,3.0285692232029526,Entire home/apt,320,7,0,,,15,241
6534140,Casa de campo Urb. La Font Pollença,34173564,Jordi,,Pollença,39.89264833584769,3.0221448381920384,Entire home/apt,171,7,0,,,1,0
13876013,VILLA FORMENTOR,6515691,Priority Apartments,,Pollença,39.92929269852388,3.137696225179956,Entire home/apt,725,5,1,2016-08-19,0.14,90,329
15813081,Pollensa holiday villa 707,10188062,Maria Rosa & Erika (Rent A Villa Ma,,Pollença,39.8588246595389,3.06425270258245,Entire home/apt,168,5,0,,,128,205
1143939,Beautiful Town House ~ Pollenca,817977,Dina,,Pollença,39.875552019617096,3.0118308047269196,Entire home/apt,157,7,9,2016-03-27,0.21,1,331
6736344,Beautiful 1 bedroomed apartment,35277952,Jacqui,,Pollença,39.89717011136794,3.0753379025673273,Entire home/apt,57,3,2,2017-03-05,0.48,1,244
277167,Spacious apartment close to the beach,1447517,Jeronia,,Pollença,39.921163636565744,3.055791205372483,Entire home/apt,70,5,46,2016-10-18,0.80,2,264
2757756,Joana Pollensa,5460753,Xisco,,Pollença,39.88093813396172,3.0337790703063625,Entire home/apt,112,7,0,,,112,70
735013,Enchanting house in Pollensa - Guillonet,3625030,Angela,,Pollença,39.85867976442846,3.03363269746148,Entire home/apt,107,7,1,2016-04-30,0.09,752,277
9536946,Luxury villa next to Pollensa Golf,14399628,Coldwell Banker Previews Binimarina,,Pollença,39.86061235254256,3.037048587824066,Entire home/apt,899,7,0,,,20,246
13710292,House four double rooms (4min from the beach),77969296,Guillem,,Pollença,39.90482094913727,3.0801308335210207,Entire home/apt,260,3,7,2017-01-01,0.87,1,341
5453483,Ca'n Roig,7212250,James,,Pollença,39.85688898036303,3.0616448888717254,Entire home/apt,199,7,2,2016-05-21,0.17,40,119
14792354,Apartamento Vista Mar,56582306,Bellmon,,Pollença,39.89030060394146,3.078832323646349,Entire home/apt,220,3,0,,,12,135
210560,Sunny terrace pollensa 3 bedroom,1038464,Victoria,,Pollença,39.902857878483246,3.0786018369009582,Entire home/apt,115,3,22,2016-10-17,0.40,7,291
9537815,Pollensa Holiday villa 203,10188062,Maria Rosa & Erika (Rent A Villa Ma,,Pollença,39.887855612417695,3.0317698687758603,Entire home/apt,120,5,0,,,128,184
13088308,FOLLOW THE BEAR IN POLLENSA,72642318,Vermar,,Pollença,39.89473658373245,3.0771973629322753,Entire home/apt,89,4,17,2016-10-30,0.48,9,73
7976531,Villa La Rafal,42099551,Jordi,,Pollença,39.86494377833341,3.012387095178266,Entire home/apt,600,7,0,,,1,365
5092930,Quiet villa with pool and wi-fi,7414797,Ricard,,Pollença,39.90601478306223,3.0705051363427125,Entire home/apt,100,6,1,2015-06-20,0.05,2,261
13153857,Villa Bambú Puerto Pollensa - 50m from beach!,71611818,Ben&Charlie,,Pollença,39.89824544335278,3.0780716422346406,Entire home/apt,136,5,0,,,30,241
17643877,Walkable to the town of Pollensa. Car included!,70454632,The Best Villas Pollensa S.L.,,Pollença,39.891317433080026,3.0319292571947267,Entire home/apt,85,7,0,,,18,219
15579479,NEW¡¡¡Apartment 2 Bedrooms (CAPACITY 2 -36 PEOPLE),100369580,Alexandre,,Pollença,39.89727765297713,3.0722119596708604,Entire home/apt,75,6,0,,,3,207
15228640,"Pool apartment in Cala S Vicente, 528",10188062,Maria Rosa & Erika (Rent A Villa Ma,,Pollença,39.92022272236814,3.0539839843677283,Entire home/apt,67,4,0,,,128,121
14006575,Beautiful ❤ Beach ☼ Apartment in Port Pollença,83715538,Michael,,Pollença,39.902012973398165,3.0766190121683423,Entire home/apt,49,5,5,2016-10-13,0.74,1,189
15654614,CAN LLAMAS,43337979,Top Villas Mallorca,,Pollença,39.853721726727315,3.052724675622652,Entire home/apt,408,7,0,,,224,295
1521923,"Apartment in Mallorca, Pollensa.",8115947,Laura,,Pollença,39.87514390832713,3.0206094247934203,Entire home/apt,85,7,3,2016-08-23,0.10,7,333
6469885,Encantadora casita de pueblo abajo,29669331,Exclusive,,Pollença,39.8814757080207,3.01221039609706,Entire home/apt,125,7,0,,,16,312
3356894,Estern Pollensa / Pollenca,5460753,Xisco,,Pollença,39.86312798535736,3.0548515765526663,Entire home/apt,145,7,2,2016-05-28,0.09,112,42
6469820,Fabulous Villa & Pool Pollensa,25548640,Maria Mercedes,,Pollença,39.87926263036183,3.0436941772665254,Entire home/apt,142,5,9,2016-11-03,0.80,15,264
735419,CLARA - 0064,3625030,Angela,,Pollença,39.921145065883394,3.054446595898331,Entire home/apt,98,7,5,2016-10-28,0.17,752,147
12760594,Apartamento 100 m de la playa,69416154,Rosa,,Pollença,39.902613096752646,3.073852239831506,Entire home/apt,75,6,8,2016-10-01,0.91,1,245
12213430,Pollensa holiday villa 724,10188062,Maria Rosa & Erika (Rent A Villa Ma,,Pollença,39.88208434261697,3.0227040022115816,Entire home/apt,100,7,0,,,128,305
11448388,Pollensa holiday villa 352,10188062,Maria Rosa & Erika (Rent A Villa Ma,,Pollença,39.86742834590366,2.9639106196451137,Entire home/apt,180,7,0,,,128,93
3779732,Acogedora planta baja en Pollensa,2787609,Joana,,Pollença,39.87384656950319,3.0142535346055954,Entire home/apt,92,5,14,2016-08-18,0.45,5,356
16592956,Apartment Kikos,56582306,Bellmon,,Pollença,39.895376291701105,3.07760349313954,Entire home/apt,268,7,0,,,12,158
8728637,Villa Alba,20022397,Juan Luis,,Pollença,39.8692555118946,3.015306186977957,Entire home/apt,126,5,0,,,1,120
8531982,Apartment Eva,43661537,Tamara,,Pollença,39.904608542743354,3.073833215769349,Entire home/apt,57,7,0,,,1,316
15544329,VILLA PALMERAS,95987411,Juan Servera,,Pollença,39.8712916362929,3.077292681741576,Entire home/apt,208,7,0,,,38,358
1083389,"Peaceful Mallorcan finca, Pollença",5859471,Prestige Villas,,Pollença,39.85803394956984,2.942981549494449,Entire home/apt,798,7,0,,,11,214
17379276,Villa en Pollensa,5108200,Titi,,Pollença,39.89340500399795,3.0430150706729386,Entire home/apt,250,7,0,,,29,365
12415647,Centrical apartment in Port Pollença,2250502,Yosune,,Pollença,39.908366500996415,3.0827584040386724,Entire home/apt,79,4,1,2016-07-01,0.12,31,266
2305951,Spectacular Apartment on the beach!,3156723,Albert,,Pollença,39.919009572287855,3.057839600095483,Entire home/apt,99,7,18,2016-10-26,0.56,8,298
12597128,"Lovely villa in Cala San Vicente, 721",10188062,Maria Rosa & Erika (Rent A Villa Ma,,Pollença,39.91890723423973,3.0577351595956865,Entire home/apt,190,5,0,,,128,290
566768,Cozy apartment in Pollensa,2787609,Joana,,Pollença,39.87237174144423,3.0143079120118013,Entire home/apt,85,4,21,2015-09-26,0.37,5,355
17577822,Location beautiful countryside. Free car included!,70454632,The Best Villas Pollensa S.L.,,Pollença,39.86163016212018,3.057157334629766,Entire home/apt,49,7,0,,,18,220
12859215,1 bedroom apartment in the north of Mallorca,70281879,Virgibru,,Pollença,39.89932259820852,3.0727123959324647,Entire home/apt,70,3,7,2016-10-17,0.90,1,304
17708878,Exclusive location. Valley views. Car included!,70454632,The Best Villas Pollensa S.L.,,Pollença,39.87455108407363,2.9844495238422284,Entire home/apt,79,7,0,,,18,199
11349484,Fantástica casa cerca de Pollensa,13964777,Catalina,,Pollença,39.87319799895496,3.023696909702074,Entire home/apt,215,7,0,,,13,310
11808197,A 2 minutos caminando de la playa,62885025,Sergi Y Ela,,Pollença,39.92010712591794,3.0558339625781326,Entire home/apt,91,7,0,,,4,324
16625053,A. Bellavista Puerto de Pollensa,106866016,Be Breeze Mallorca,,Pollença,39.90792141652992,3.0816620364513208,Entire home/apt,133,1,0,,,80,290
14232904,TORRETA,43337979,Top Villas Mallorca,,Pollença,39.883699758568255,3.0545331442848322,Entire home/apt,125,7,1,2016-09-17,0.17,224,215
2486839,Beautiful country house,810819,Melissa-Enrique,,Pollença,39.89564584615253,3.0347985984198895,Entire home/apt,368,4,0,,,11,346
14232899,TORRES NOU,43337979,Top Villas Mallorca,,Pollença,39.884060275963115,3.035375606653046,Entire home/apt,195,7,0,,,224,129
16430434,House with wonderful mountain view,31898183,Estelle,,Pollença,39.90487968773387,3.0730316532194037,Entire home/apt,66,1,0,,,4,60
8265274,Sunbathe at Villa Campet Gran,13894653,Owl Booking,,Pollença,39.83592342545,3.0235966296571775,Entire home/apt,189,5,2,2016-10-09,0.21,22,65
3847502,Summer apartm. 350m from the beach,8864750,Lucia,,Pollença,39.901368982864675,3.0727409759850737,Entire home/apt,65,5,19,2017-01-07,0.63,64,237
16200459,Country house walking distance to Pollensa town,21160030,Josep,,Pollença,39.88808293888229,3.022904531364932,Entire home/apt,79,7,0,,,23,235
12858573,Soleado piso a 50m de la playa,70282559,María Asunción,,Pollença,39.906744844586,3.080788007298507,Entire home/apt,60,4,18,2016-11-05,1.90,1,127
12661819,"Puerto Pollensa apartment, sleeps 4",68793303,Sophie,,Pollença,39.90273299139159,3.0764742748193434,Entire home/apt,52,4,11,2017-03-05,1.38,1,209
8303680,Espectacular villa piscina calentad,14399628,Coldwell Banker Previews Binimarina,,Pollença,39.885298746184695,3.073909889400187,Entire home/apt,538,4,0,,,20,316
11547424,CASA ENTERA PUERTO POLLENCA,60478088,Mario,,Pollença,39.90120760309949,3.0745057947797316,Entire home/apt,99,3,4,2016-10-16,0.62,1,355
13677334,HABITACIÓN PRIVADA EN EL PUERTO DE POLLENÇA,35798046,Norma Noemi,,Pollença,39.90662638673859,3.081760483713133,Private room,45,2,16,2016-10-08,1.85,2,183
1553138,Townhowse with private pool,8271355,Joan Antoni,,Pollença,39.879559393250766,3.014316905004826,Entire home/apt,100,7,1,2015-04-12,0.04,1,343
17085169,CASA Monica   Main house,114648262,Monica,,Pollença,39.91936446569299,3.054077007278766,Entire home/apt,128,5,0,,,3,133
4141799,Small Corner near the Sea,7052477,MargaritaS,,Pollença,39.906318763641806,3.0787355029178434,Entire home/apt,65,3,18,2016-10-22,0.80,5,330
9876174,Villa Daniel,24926928,Booking,,Pollença,39.89738161635616,3.0736338150496874,Entire home/apt,210,7,0,,,35,231
2470600, villa with big pool and sea views!,12634913,Coralie,,Pollença,39.90304897144015,3.0579640755768938,Entire home/apt,239,3,24,2016-11-20,0.78,2,261
17412886,L03MLL PRETTY VILLA NEW REORMED,4717075,Susana&Valerio,,Pollença,39.89349285465369,3.0421756044166472,Entire home/apt,132,7,0,,,20,153
15250112,PERICAS,86048157,Nord Villas Pollensa,,Pollença,39.87132429956433,3.0726760089620018,Entire home/apt,117,1,0,,,110,99
16200314,Parades,7212250,James,,Pollença,39.90329626179688,3.03531268942159,Entire home/apt,56,7,0,,,40,128
17186819,Casita Pueblo,95399526,Bookiply,,Pollença,39.88104411350739,3.016699411338841,Entire home/apt,127,1,0,,,25,322
2208269,Villa Laura with pool near the sea,5889880,Maite,,Pollença,39.8990841429878,3.072768177670144,Entire home/apt,250,5,0,,,13,93
4273628,CHIC APARTMENT IN PUERTO POLLENSA,4200288,Marit,,Pollença,39.89766756563888,3.071335416545867,Entire home/apt,89,7,9,2016-10-02,0.45,60,315
16713298,Gambí Penthouse B. Apart. close to the beach w/  shared pool & lovely views,106690357,Marga,,Pollença,39.91009121955008,3.0846926001130894,Entire home/apt,163,7,0,,,36,130
2723918,Apartamento Puerto Pollensa ,13939928,Biel,,Pollença,39.910541048573116,3.082631540322205,Entire home/apt,70,2,31,2017-02-23,0.91,1,173
16790947,Beachfront Penthouse Tamarells,111573796,Juana Maria,,Pollença,39.897711780662824,3.078951185346892,Entire home/apt,125,5,0,,,3,312
11056490,"Villa C'an Xeroni, Mallorca",3533438,The Freelance-Holidays Team,,Pollença,39.89979025513733,3.0266406948122206,Entire home/apt,302,5,0,,,56,125
16107587,"San Vicenc Pinos Encinas Apt, Cala San Vicenc",3533438,The Freelance-Holidays Team,,Pollença,39.91809839567699,3.051725002682657,Entire home/apt,59,5,0,,,56,123
9286021,Villa Santa Ana,24853358,Easyvillasmallorca,,Pollença,39.870611672950815,3.0722706468561003,Entire home/apt,150,5,1,2016-04-22,0.09,41,80
11710793,c´an boyet,62249694,Nora,,Pollença,39.91021115495229,3.0792337050993104,Entire home/apt,100,3,12,2016-11-08,1.26,1,247
10351971,Iracema - Near Pine Walk with Pool,53278469,Kevin,,Pollença,39.91025322134717,3.0826762286404508,Entire home/apt,62,4,3,2016-09-25,0.48,1,280
536911,Botana Villas Cala San Vicente,2637011,Adriana,,Pollença,39.91714973921344,3.056549977605502,Entire home/apt,175,7,0,,,1,357
15457674,Pollensa Holiday Villa 307,10188062,Maria Rosa & Erika (Rent A Villa Ma,,Pollença,39.873869220178555,3.027799666365854,Entire home/apt,137,7,0,,,128,78
16298238,PEP FONT VILLA CON GIMNASIO,106630347,Jose,,Pollença,39.87401993584902,3.0750505847745346,Entire home/apt,164,7,1,2017-02-19,1,1,299
17379587,Can Ubis,95399526,Bookiply,,Pollença,39.87753145559984,3.0145510347091267,Entire home/apt,182,1,0,,,25,282
6172898,VP30 Can Moro Pollensa,5460753,Xisco,,Pollença,39.88672793436103,3.0488542627923,Entire home/apt,217,7,0,,,112,66
6987128,Casa de Campo con Encanto,13964777,Catalina,,Pollença,39.88750917585971,3.020189196353837,Entire home/apt,125,7,9,2017-02-22,0.50,13,82
14627000,Precioso piso en el centro del Puerto pollensa,90801626,Xavi,,Pollença,39.90604824088339,3.0817299420185296,Entire home/apt,60,7,0,,,1,229
15577242,CASA ESPERANZA,100351785,Joan,,Pollença,39.90851807140784,3.083351423784541,Entire home/apt,60,5,0,,,3,74
13218847,Cozy Mediterranean Beach House,13894653,Owl Booking,,Pollença,39.91710102848305,3.0546910688210898,Entire home/apt,49,5,19,2017-02-25,2.10,22,210
4617721,Can Noguera Pollensa,5460753,Xisco,,Pollença,39.85563278673498,3.0276064243965117,Entire home/apt,102,7,0,,,112,65
7943155,"Prvt Annex, Htd pool, Jacuzzi, air con, wifi",39321043,Lynn,,Pollença,39.902342763562764,3.0692811487443814,Entire home/apt,80,2,27,2017-03-04,1.46,2,205
17707999,Nice location. Tramantana views. Car included!,70454632,The Best Villas Pollensa S.L.,,Pollença,39.89231221721825,3.0625383075772037,Entire home/apt,67,7,0,,,18,192
3912643,Nice duplex with swimming-pool,20265372,Cati,,Pollença,39.90499869825636,3.074551446051462,Entire home/apt,120,5,4,2016-08-15,0.20,1,365
1520566,"Charming Villa in Mallorca,Pollensa",8115947,Laura,,Pollença,39.88377172114565,3.017757945363954,Entire home/apt,120,7,0,,,7,282
15119276,BERGAMO PETIT,3625030,Angela,,Pollença,39.901032373173635,3.0778176514845614,Entire home/apt,69,7,0,,,752,86
5976983,Family  Rural house in Pollença.,31029235,Francisca,,Pollença,39.86036622645572,3.0472773223654275,Entire home/apt,90,6,9,2016-08-21,0.40,1,295
17101635,Townhouse  in the heart of Pollensa with pool.,71611818,Ben&Charlie,,Pollença,39.87949416901211,3.0158403988457327,Entire home/apt,155,5,0,,,30,314
1957346,Molins 4 Cala San Vicente,5460753,Xisco,,Pollença,39.918867803345904,3.057684481480345,Entire home/apt,89,7,2,2014-10-01,0.06,112,105
14889768,"Stunning property with guest house, large pool",90651983,Emmanuelle & Philippe,,Pollença,39.85634028936101,3.059699988893934,Entire home/apt,200,7,0,,,1,313
14232854,JESUS,43337979,Top Villas Mallorca,,Pollença,39.863355538265836,3.0650288519039197,Entire home/apt,88,7,0,,,224,224
17359625,Villa Marina Golf,117277192,Mallorca Holidays 365,,Pollença,39.84465058456156,3.0375645859725506,Entire home/apt,212,7,0,,,14,66
14232780,ROTES,43337979,Top Villas Mallorca,,Pollença,39.871865914930964,3.0803099204365694,Entire home/apt,179,7,0,,,224,267
14232784,MORAGUES,43337979,Top Villas Mallorca,,Pollença,39.87167096257917,3.0177782130269373,Entire home/apt,132,7,0,,,224,202
1125556,"Es Pica Petita, Mallorca",3533438,The Freelance-Holidays Team,,Pollença,39.87246547440347,3.0779067355928045,Entire home/apt,111,5,0,,,56,263
6401174,Seafront Marina Apartment 2,10205341,Ivan,,Pollença,39.903827636192844,3.0796202957414636,Entire home/apt,250,7,2,2016-06-08,0.11,5,364
4245964,Pollensa Holiday Villa 210,10188062,Maria Rosa & Erika (Rent A Villa Ma,,Pollença,39.889095423766086,3.024423878821015,Entire home/apt,105,5,0,,,128,78
10006343,a luxury traditional finca style,51399515,Juan,,Pollença,39.87917915289107,3.0404294199198687,Entire home/apt,1000,1,0,,,1,180
15813060,Pollensa Holiday Villa 316,10188062,Maria Rosa & Erika (Rent A Villa Ma,,Pollença,39.858385371972034,3.0343396608014603,Entire home/apt,176,7,0,,,128,147
11808570,Magnífica ubicación en Pollença,62885025,Sergi Y Ela,,Pollença,39.91870843240413,3.0538418023548277,Entire home/apt,91,7,0,,,4,247
10989345,Villa Can Tomas,44769964,Julia,,Pollença,39.87379773583876,3.063588190470485,Entire home/apt,160,4,5,2016-10-23,0.47,1,226
